id,name,brand,seoToken,variantDataIds,stockIndicator,url,size
984875230_984874150,Linen Classic Fit Shirt in Blue,French Connection,french-connection-linen-classic-fit-shirt-in-blue-984875230-984874150-1,"['984874240', '984874330', '984874420', '984874510', '984874600']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
951061240,Linen Classic Fit Shirt In Black,French Connection,french-connection-linen-classic-fit-shirt-in-black,"['951060700', '951060790', '951060880', '951060970', '951061060']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
949385350_949408120,Linen Classic Fit Shirt in Marine Blue,French Connection,french-connection-linen-classic-fit-shirt-in-marine-blue,"['949408210', '949408300', '949408390', '949408480', '949408570']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
950544370,Linen Classic Fit Shirt In Blue,French Connection,french-connection-linen-classic-fit-shirt-in-blue-950544370-1,"['950543830', '950543920', '950544010', '950544100', '950544190']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
952608790,Linen Classic Fit Shirt in White,French Connection,french-connection-linen-classic-fit-shirt-in-white-952608790-1,"['952608250', '952608340', '952608430', '952608520', '952608610']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
990505270_990501490,Linen Classic Fit Shirt in Tan,French Connection,french-connection-linen-classic-fit-shirt-in-tan,"['990501490', '990501580', '990501670', '990501760', '990501850']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
954334180_954326620,Linen Classic Fit Shirt in Oatmeal,French Connection,french-connection-linen-classic-fit-shirt-in-oatmeal-954334180-954326620-1,"['954326710', '954326800', '954326890', '954326980', '954327070']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
911230480,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-khaki,"['911228950', '911229040', '911229130', '911229220', '911229310', '911229400']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
949385350_949411720,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-oatmeal,"['949411810', '949411900', '949411990', '949412080', '949412170', '949412260']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
984875230_984873610,Linen Classic Fit Shirt in Cognac,French Connection,french-connection-linen-classic-fit-shirt-in-cognac,"['984873700', '984873970']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
968053510_968035690,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-blue-968053510-968035690-1,"['968035690', '968035780', '968036140']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
951031810,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-gren,['951031270'],InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
968053510_968035150,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-rose,"['968035150', '968035240', '968035330', '968035420', '968035510', '968035600']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
949385350_949406950,Linen Classic Fit Shirt in Brown,French Connection,french-connection-linen-classic-fit-shirt-in-brown,"['949407130', '949407220', '949407310']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
928331200,Foulard Tile Print Long Sleeve Shirt in Claret,Ben Sherman,ben-sherman-foulard-tile-print-long-sleve-shirt-in-claret,"['928312930', '928313020']",InStock,https://www.myer.com.au/p/ben-sherman-foulard-tile-print-long-sleve-shirt-in-multi,"['S', 'M', 'L', 'XL', 'XXL']"
928331020,Foulard Tile Print Long Sleeve Shirt in Multi,Ben Sherman,ben-sherman-foulard-tile-print-long-sleve-shirt-in-multi,"['928312030', '928312120']",InStock,https://www.myer.com.au/p/ben-sherman-foulard-tile-print-long-sleve-shirt-in-multi,"['S', 'M', 'L', 'XL', 'XXL']"
930764530,Linen Blend Palm Print Short Sleeve Shirt in White,Gazman,gazman-linen-blend-palm-print-short-sleve-shirt-in-white,"['930749770', '930749860', '930749950', '930750040']",InStock,https://www.myer.com.au/p/gazman-linen-blend-palm-print-short-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
930764170,Easy Care Slub Check Short Sleeve in Green/Blue,Gazman,gazman-easy-care-slub-check-short-sleve-in-gren-blue,"['930748150', '930748330']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-blue-white,"['S', 'M', 'L', 'XL', 'XXL']"
930764080,Easy Care Slub Check Short Sleeve Shirt in Blue/White,Gazman,gazman-easy-care-slub-check-short-sleve-shirt-in-blue-white,"['930747520', '930747700', '930747790']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-blue-white,"['S', 'M', 'L', 'XL', 'XXL']"
930763990,Easy Care Slub Check Short Sleeve Shirt in Pink/Blue,Gazman,gazman-easy-care-slub-check-short-sleve-shirt-in-pink-blue,"['930747070', '930747160', '930747250', '930747340']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-blue-white,"['S', 'M', 'L', 'XL', 'XXL']"
930764170,Easy Care Slub Check Short Sleeve in Green/Blue,Gazman,gazman-easy-care-slub-check-short-sleve-in-gren-blue,"['930748150', '930748330']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-pink-blue,"['S', 'M', 'L', 'XL', 'XXL']"
930764080,Easy Care Slub Check Short Sleeve Shirt in Blue/White,Gazman,gazman-easy-care-slub-check-short-sleve-shirt-in-blue-white,"['930747520', '930747700', '930747790']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-pink-blue,"['S', 'M', 'L', 'XL', 'XXL']"
930763990,Easy Care Slub Check Short Sleeve Shirt in Pink/Blue,Gazman,gazman-easy-care-slub-check-short-sleve-shirt-in-pink-blue,"['930747070', '930747160', '930747250', '930747340']",InStock,https://www.myer.com.au/p/gazman-easy-care-slub-check-short-sleve-shirt-in-pink-blue,"['S', 'M', 'L', 'XL', 'XXL']"
930760930,Linen Blend Leaf Print Short Sleeve Shirt in Navy,Gazman,gazman-linen-blend-leaf-print-short-sleve-shirt-in-navy,"['930731590', '930731680', '930731770', '930731860', '930731950']",InStock,https://www.myer.com.au/p/gazman-linen-blend-leaf-print-short-sleve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
930760840,Linen Blend Leaf Print Short Sleeve Shirt in Sage,Gazman,gazman-linen-blend-leaf-print-short-sleve-shirt-in-sage,"['930731140', '930731230', '930731320', '930731410']",InStock,https://www.myer.com.au/p/gazman-linen-blend-leaf-print-short-sleve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
930760930,Linen Blend Leaf Print Short Sleeve Shirt in Navy,Gazman,gazman-linen-blend-leaf-print-short-sleve-shirt-in-navy,"['930731590', '930731680', '930731770', '930731860', '930731950']",InStock,https://www.myer.com.au/p/gazman-linen-blend-leaf-print-short-sleve-shirt-in-sage,"['S', 'M', 'L', 'XL', 'XXL']"
930760840,Linen Blend Leaf Print Short Sleeve Shirt in Sage,Gazman,gazman-linen-blend-leaf-print-short-sleve-shirt-in-sage,"['930731140', '930731230', '930731320', '930731410']",InStock,https://www.myer.com.au/p/gazman-linen-blend-leaf-print-short-sleve-shirt-in-sage,"['S', 'M', 'L', 'XL', 'XXL']"
928396180,Blurred Floral Short Sleeve Mod Shirt in Black,Ben Sherman,ben-sherman-blurred-floral-short-sleve-mod-shirt-in-black,"['928390420', '928390510', '928390600', '928390690', '928390780']",InStock,https://www.myer.com.au/p/ben-sherman-blurred-floral-short-sleve-mod-shirt-in-black,"['S', 'M', 'L', 'XL', 'XXL']"
928395550,Summer Foliage Short Sleeve Mod Shirt in Black,Ben Sherman,ben-sherman-summer-foliage-short-sleve-mod-shirt-in-black,"['928387270', '928387360', '928387450', '928387540', '928387630']",InStock,https://www.myer.com.au/p/ben-sherman-summer-foliage-short-sleve-mod-shirt-in-black,"['S', 'M', 'L', 'XL', 'XXL']"
928395460,Checkers Cuban Collar Short Sleeve Shirt in Ecru,Ben Sherman,ben-sherman-checkers-cuban-collar-short-sleve-shirt-in-ecru,"['928386820', '928386910', '928387000', '928387090', '928387180']",InStock,https://www.myer.com.au/p/ben-sherman-checkers-cuban-collar-short-sleve-shirt-in-ecru,"['S', 'M', 'L', 'XL', 'XXL']"
928394830,Ripple Print Cuban Collar Short Sleeve Shirt in White,Ben Sherman,ben-sherman-ripple-print-cuban-collar-short-sleve-shirt-in-white,"['928383670', '928383760', '928383850', '928383940', '928384030']",InStock,https://www.myer.com.au/p/ben-sherman-ripple-print-cuban-collar-short-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
928135630,Dominic Long Sleeve Linen Stripe Shirt in Purple Multi,Blazer,blazer-dominic-long-sleve-linen-stripe-shirt-in-purple,"['928116370', '928116460']",InStock,https://www.myer.com.au/p/blazer-dominic-long-sleve-linen-stripe-shirt-in-blue-navy,"['S', 'M', 'L', 'XL', 'XXL']"
928135360,Dominic Long Sleeve Linen Stripe Shirt In Blue/Navy,Blazer,blazer-dominic-long-sleve-linen-stripe-shirt-in-blue-navy,"['928115020', '928115110']",InStock,https://www.myer.com.au/p/blazer-dominic-long-sleve-linen-stripe-shirt-in-blue-navy,"['S', 'M', 'L', 'XL', 'XXL']"
925474960,Longstone Short Sleeve Tailored Shirt in Sky Blue,Barbour,barbour-longstone-short-sleve-tailored-shirt-in-sky-blue,"['925459480', '925459570', '925459660', '925459750', '925459840']",InStock,https://www.myer.com.au/p/barbour-longstone-short-sleve-tailored-shirt-in-sky-blue,"['S', 'M', 'L', 'XL', 'XXL']"
925474870,Longstone Short Sleeve Tailored Shirt in Red,Barbour,barbour-longstone-short-sleve-tailored-shirt-in-red,"['925459030', '925459120', '925459210', '925459300', '925459390']",InStock,https://www.myer.com.au/p/barbour-longstone-short-sleve-tailored-shirt-in-red,"['S', 'M', 'L', 'XL', 'XXL']"
925474780,Longstone Short Sleeve Tailored Shirt in Green,Barbour,barbour-longstone-short-sleve-tailored-shirt-in-gren,"['925458670', '925458760']",LowStock,https://www.myer.com.au/p/barbour-longstone-short-sleve-tailored-shirt-in-aqua,"['S', 'M', 'L', 'XL', 'XXL']"
925474690,Longstone Short Sleeve Tailored Shirt in Aqua,Barbour,barbour-longstone-short-sleve-tailored-shirt-in-aqua,"['925458130', '925458220', '925458310', '925458400', '925458490']",InStock,https://www.myer.com.au/p/barbour-longstone-short-sleve-tailored-shirt-in-aqua,"['S', 'M', 'L', 'XL', 'XXL']"
925040080,Kotor Flaxley Shirt in Serene,Breakaway,breakaway-kotor-flaxley-shirt-in-serene,"['925033960', '925034050', '925034140', '925034230', '925034320']",InStock,https://www.myer.com.au/p/breakaway-kotor-flaxley-shirt-in-serene,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
925039900,Wyndrow Bamboo Shirt in Ink,Breakaway,breakaway-wyndrow-bambo-shirt-in-ink,"['925032880', '925032970', '925033060', '925033150', '925033240', '925033330']",InStock,https://www.myer.com.au/p/breakaway-wyndrow-bambo-shirt-in-ink,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
925039630,Rehan Bamboo Shirt Blue/Multi,Breakaway,breakaway-rehan-bambo-shirt-blue-multi,"['925031350', '925031440', '925031530', '925031620', '925031710']",InStock,https://www.myer.com.au/p/breakaway-rehan-bambo-shirt-blue-multi,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
925039270,Harlem Bamboo Shirt in Steel Blue,Breakaway,breakaway-harlem-bambo-shirt-in-stel-blue,"['925029100', '925029190', '925029280', '925029370', '925029460', '925029550']",InStock,https://www.myer.com.au/p/breakaway-harlem-bambo-shirt-in-stel-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
925039090,Rush Bamboo Shirt in Multi,Breakaway,breakaway-rush-bambo-shirt-in-multi,"['925028020', '925028110', '925028200', '925028290', '925028380', '925028470']",InStock,https://www.myer.com.au/p/breakaway-rush-bambo-shirt-in-multi,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
864034570,Oxford Short Sleeve Shirt Navy,Barbour,barbour-oxford-short-sleve-shirt-in-navy,"['864025840', '864025930', '864026020', '864026110', '864026200']",InStock,https://www.myer.com.au/p/barbour-oxford-short-sleve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
864033940,Oxford Short Sleeve Shirt White,Barbour,barbour-oxford-short-sleve-shirt-in-white,"['864022690', '864022780', '864022870', '864022960', '864023050']",InStock,https://www.myer.com.au/p/barbour-oxford-short-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
990504730,Oxford Regular Fit Shirt  in Blue/White,French Connection,french-connection-oxford-regular-fit-shirt--in-blue-white,"['990500410', '990500500', '990500590', '990500680', '990500770', '990500860']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740501920,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt-740482120-740501920-1,"['740502100', '740502280', '740502370']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740501380,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['740501380', '740501470', '740501560', '740501650', '740501740', '740501830']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740500840,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt,"['740500840', '740500930', '740501020', '740501110', '740501200', '740501290']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
990504730,Oxford Regular Fit Shirt  in Blue/White,French Connection,french-connection-oxford-regular-fit-shirt--in-blue-white,"['990500410', '990500500', '990500590', '990500680', '990500770', '990500860']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740501920,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt-740482120-740501920-1,"['740502100', '740502280', '740502370']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740501380,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt-740482120-740501380-1,"['740501380', '740501470', '740501560', '740501650', '740501740', '740501830']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
740482120_740500840,Oxford Regular Fit Shirt,French Connection,french-connection-oxford-regular-fit-shirt,"['740500840', '740500930', '740501020', '740501110', '740501200', '740501290']",InStock,https://www.myer.com.au/p/french-connection-oxford-regular-fit-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
954334180_954326080,Linen Classic Fit Shirt In Raspberry Melange,French Connection,french-connection-linen-classic-fit-shirt-in-raspberry,"['954326170', '954326260', '954326350', '954326440', '954326530']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
990505270_990500950,Linen Classic Fit Shirt in Green,French Connection,french-connection-linen-classic-fit-shirt-in-green,"['990500950', '990501040', '990501130', '990501220', '990501310']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
984875230_984874150,Linen Classic Fit Shirt in Blue,French Connection,french-connection-linen-classic-fit-shirt-in-blue-984875230-984874150-1,"['984874240', '984874330', '984874420', '984874510', '984874600']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
951061240,Linen Classic Fit Shirt In Black,French Connection,french-connection-linen-classic-fit-shirt-in-black,"['951060700', '951060790', '951060880', '951060970', '951061060']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
949385350_949408120,Linen Classic Fit Shirt in Marine Blue,French Connection,french-connection-linen-classic-fit-shirt-in-marine-blue,"['949408210', '949408300', '949408390', '949408480', '949408570']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
950544370,Linen Classic Fit Shirt In Blue,French Connection,french-connection-linen-classic-fit-shirt-in-blue-950544370-1,"['950543830', '950543920', '950544010', '950544100', '950544190']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
952608790,Linen Classic Fit Shirt in White,French Connection,french-connection-linen-classic-fit-shirt-in-white-952608790-1,"['952608250', '952608340', '952608430', '952608520', '952608610']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
990505270_990501490,Linen Classic Fit Shirt in Tan,French Connection,french-connection-linen-classic-fit-shirt-in-tan,"['990501490', '990501580', '990501670', '990501760', '990501850']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
954334180_954326620,Linen Classic Fit Shirt in Oatmeal,French Connection,french-connection-linen-classic-fit-shirt-in-oatmeal-954334180-954326620-1,"['954326710', '954326800', '954326890', '954326980', '954327070']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
911230480,Linen Classic Fit Shirt,French Connection,french-connection-linen-classic-fit-shirt-in-khaki,"['911228950', '911229040', '911229130', '911229220', '911229310', '911229400']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-brown,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
